Answer yes or no: is filet mignon part of the t-bone,"[[10747.0, 0.7197815775871277], [10998.0, 0.2802184820175171], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there compulsory military service in the us,"[[10747.0, 0.11179322004318237], [10998.0, 0.8882068395614624], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can a us citizen travel to north korea,"[[10747.0, 0.21776235103607178], [10998.0, 0.7822376489639282], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does the dog die at the end of benji,"[[10747.0, 0.900002658367157], [10998.0, 0.099997378885746], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is it possible for a triangle to have two obtuse angles,"[[10747.0, 0.05723028630018234], [10998.0, 0.9427696466445923], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is one eye always stronger than the other,"[[10747.0, 0.8050020337104797], [10998.0, 0.19499799609184265], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the size of a tornado directly related to the intensity of the tornado,"[[10747.0, 0.5520274639129639], [10998.0, 0.4479725658893585], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is a woodchuck and a groundhog the same animal,"[[10747.0, 0.5801496505737305], [10998.0, 0.4198503792285919], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the ring finger vein connected to the heart,"[[10747.0, 0.6430846452713013], [10998.0, 0.35691535472869873], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are right handed batters better against left handed pitchers,"[[10747.0, 0.642571210861206], [10998.0, 0.35742872953414917], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: I just offered to bring someone Taco Bell for lunch tomorrow & they denied me #WhoDoesThat!? You should always accept Taco Bell! #Always ,"[[2841.0, 0.6346435546875], [7163.0, 0.3031277358531952], [1465.0, 0.062228698283433914], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is the manhattan bridge the same as the brooklyn bridge,"[[10747.0, 0.9405413866043091], [10998.0, 0.059458598494529724], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there going to be a godfather 4,"[[10747.0, 0.5711296200752258], [10998.0, 0.42887037992477417], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: @user if your answer to the first question is Prince George then I do believe it is today his birthday not tomorrow ,"[[2841.0, 0.013370821252465248], [7163.0, 0.7754232883453369], [1465.0, 0.21120585501194], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: can there be a hurricane in the pacific ocean,"[[10747.0, 0.3064432144165039], [10998.0, 0.6935567855834961], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: ""#BritishBuddhu if Rahul Gandhi is really a British Citizen, I'm very concerned about the comedians out there. They may be without jobs"" ","[[2841.0, 0.75545734167099], [7163.0, 0.23091593384742737], [1465.0, 0.013626661151647568], [10998.0, 0.0], [10747.0, 0.0]]"
what sentiment the following sentence has: The Cab is playing on XM and I may or may not have just started flailing. ,"[[2841.0, 0.20071379840373993], [7163.0, 0.5200124382972717], [1465.0, 0.27927371859550476], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: does the f train stop at queens plaza,"[[10747.0, 0.5776210427284241], [10998.0, 0.42237892746925354], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Can you all send Get well soon messages to Tressa she is the co-owner and she broke her leg and tomorrow is her Birthday ,"[[2841.0, 0.3031297028064728], [7163.0, 0.5561882257461548], [1465.0, 0.14068210124969482], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: can you go through the middle in trivial pursuit,"[[10747.0, 0.34687772393226624], [10998.0, 0.6531222462654114], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: was there going to be an office spin off,"[[10747.0, 0.6300069689750671], [10998.0, 0.36999303102493286], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you be president of the us if you were born in another country,"[[10747.0, 0.6946755051612854], [10998.0, 0.3053244650363922], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is no man's sky exclusive to ps4,"[[10747.0, 0.8784825801849365], [10998.0, 0.12151747941970825], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: did the vikings win the battle of hastings,"[[10747.0, 0.7697864174842834], [10998.0, 0.23021356761455536], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you have to stop at a red light before turning right,"[[10747.0, 0.3301074802875519], [10998.0, 0.6698924899101257], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is into the woods a musical all the way through,"[[10747.0, 0.738835334777832], [10998.0, 0.26116466522216797], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you get to keep the french open trophy,"[[10747.0, 0.6743541955947876], [10998.0, 0.3256458342075348], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does a free throw count as a field goal,"[[10747.0, 0.8267341256141663], [10998.0, 0.17326590418815613], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the uss nathan james a real ship,"[[10747.0, 0.6331484317779541], [10998.0, 0.3668515682220459], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do the fa cup runners up qualify for europe,"[[10747.0, 0.5926293730735779], [10998.0, 0.4073706865310669], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: did monk ever find his wife's killer,"[[10747.0, 0.32705605030059814], [10998.0, 0.6729438900947571], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you own a gun in the philippines,"[[10747.0, 0.1562345027923584], [10998.0, 0.8437654972076416], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: #DescribeYourPhobia running into Caitlyn Jenner in the dark... or the light... or in the midday sun... or at all. I'm scared of ghouls ,"[[2841.0, 0.7925312519073486], [7163.0, 0.1945614218711853], [1465.0, 0.012907387688755989], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is celery salt the same as regular salt,"[[10747.0, 0.9115811586380005], [10998.0, 0.08841881901025772], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you have to pay for a warning ticket,"[[10747.0, 0.6024510264396667], [10998.0, 0.3975489139556885], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: was the quiet man filmed in black and white,"[[10747.0, 0.49648070335388184], [10998.0, 0.5035192966461182], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do all xbox 360 have a hard drive,"[[10747.0, 0.7622082829475403], [10998.0, 0.23779170215129852], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: will there be another season of scooby doo mystery incorporated,"[[10747.0, 0.7100628614425659], [10998.0, 0.2899371385574341], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is a mare's leg considered a pistol,"[[10747.0, 0.6505203247070312], [10998.0, 0.34947970509529114], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: did lauren bacall sing in to have and to have not,"[[10747.0, 0.5812102556228638], [10998.0, 0.41878974437713623], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you end an uno game with a wild card,"[[10747.0, 0.14467036724090576], [10998.0, 0.8553296327590942], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the a sequel to marvel infinity war,"[[10747.0, 0.5900552868843079], [10998.0, 0.4099447429180145], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are there puffins on the isle of man,"[[10747.0, 0.30112913250923157], [10998.0, 0.6988708972930908], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you have a triple-barrel surname,"[[10747.0, 0.26338881254196167], [10998.0, 0.7366111874580383], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Sooooo it looks like I won\u2019t be seeing Mick Foley in February. ,"[[2841.0, 0.8142586350440979], [7163.0, 0.17706014215946198], [1465.0, 0.008681155741214752], [10998.0, 0.0], [10747.0, 0.0]]"
"what sentiment the following sentence has: ""#Accused Olivia colman, Joe dempsie; Jimmy mcgovern always comes out with gold, pity I missed the 1st episode"" ","[[2841.0, 0.7469626069068909], [7163.0, 0.21703660488128662], [1465.0, 0.03600082919001579], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: was the american president filmed in the white house,"[[10747.0, 0.4926602840423584], [10998.0, 0.5073396563529968], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the house in the ghost and mr chicken the munsters house,"[[10747.0, 0.620553195476532], [10998.0, 0.37944677472114563], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is weed legal in the whole state of colorado,"[[10747.0, 0.37738290429115295], [10998.0, 0.6226170659065247], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there a movie for lord of the flies,"[[10747.0, 0.5918315052986145], [10998.0, 0.4081684648990631], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there any truth to the lizzie borden chronicles,"[[10747.0, 0.253691166639328], [10998.0, 0.7463088035583496], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you have to go around the board in sorry,"[[10747.0, 0.561183750629425], [10998.0, 0.43881627917289734], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does the national league play the american league in the world series,"[[10747.0, 0.7160316109657288], [10998.0, 0.28396841883659363], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Happy Star Wars Day from your friends at The Mongcast! May the force be with you.  ,"[[2841.0, 0.001394349499605596], [7163.0, 0.009929162450134754], [1465.0, 0.9886765480041504], [10998.0, 0.0], [10747.0, 0.0]]"
what sentiment the following sentence has: Let the debate begin: Eli or Big Ben: When the Steelers play the Giants on Sunday\u002c there will be something swirling... ,"[[2841.0, 0.02676231600344181], [7163.0, 0.8997094035148621], [1465.0, 0.07352826744318008], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: legal to break out of prison in germany,"[[10747.0, 0.21384277939796448], [10998.0, 0.7861571907997131], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is acyclovir used for anything other than herpes,"[[10747.0, 0.3901028335094452], [10998.0, 0.6098971962928772], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is it illegal to not stop at a stop sign,"[[10747.0, 0.2783527076244354], [10998.0, 0.7216472625732422], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is destin fl on the gulf of mexico,"[[10747.0, 0.4940961003303528], [10998.0, 0.5059038996696472], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are there wine vineyards on martha's vineyard,"[[10747.0, 0.2790887951850891], [10998.0, 0.7209112048149109], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is wisconsin part of the interstate driver's license compact,"[[10747.0, 0.44542253017425537], [10998.0, 0.5545774698257446], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: did alex boye win america's got talent,"[[10747.0, 0.5787814259529114], [10998.0, 0.42121854424476624], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is india all in the same time zone,"[[10747.0, 0.7827439904212952], [10998.0, 0.21725597977638245], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: See everyone at the Gin Mill on Saturday! Looking forward to another great Irish celebration! Bring your high 5's! ,"[[2841.0, 0.0014310250990092754], [7163.0, 0.009226818569004536], [1465.0, 0.9893420934677124], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: does a novena end on the feast day,"[[10747.0, 0.6680172085762024], [10998.0, 0.3319827914237976], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Happy Birthday to the only important birthday July 22..  Prince George. ,"[[2841.0, 0.0016941360663622618], [7163.0, 0.013261535204946995], [1465.0, 0.9850443601608276], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: will there be a season 3 better late than never,"[[10747.0, 0.7275635004043579], [10998.0, 0.2724364995956421], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: ""Finally starting the 5th season of #Dexter.  See ya later, weekend!"" ","[[2841.0, 0.0014415779151022434], [7163.0, 0.08746173232793808], [1465.0, 0.9110967516899109], [10998.0, 0.0], [10747.0, 0.0]]"
what sentiment the following sentence has: Very excited for @user #SummerSlam paperview this Sunday. Man I really hope the Undertaker tombstones Brock Lesnar back to the UFC ,"[[2841.0, 0.0015761995455250144], [7163.0, 0.01746426150202751], [1465.0, 0.9809595346450806], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: parallelogram is a quadrilateral in which opposite sides are parallel,"[[10747.0, 0.15251411497592926], [10998.0, 0.8474858403205872], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Mark Levin Market Crash: It's Not China-It's Barak Obama My belief Obama is working with China to destroy USA ,"[[2841.0, 0.781317412853241], [7163.0, 0.20715183019638062], [1465.0, 0.01153075322508812], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: are my siblings in laws my in laws,"[[10747.0, 0.4369331896305084], [10998.0, 0.5630667805671692], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there a weather channel on sirius xm,"[[10747.0, 0.3074829578399658], [10998.0, 0.6925170421600342], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you take a boat from chicago to the ocean,"[[10747.0, 0.15258339047431946], [10998.0, 0.8474166393280029], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: will there be a presidential election in 2020,"[[10747.0, 0.20518940687179565], [10998.0, 0.7948105931282043], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are the kidneys located in the inguinal region of the abdomen,"[[10747.0, 0.7028317451477051], [10998.0, 0.2971682846546173], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is st david's day a bank holiday in wales,"[[10747.0, 0.33475133776664734], [10998.0, 0.6652486324310303], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does america's most wanted still come on,"[[10747.0, 0.4846976101398468], [10998.0, 0.5153023600578308], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: did patrick swayze surf in the movie point break,"[[10747.0, 0.3945349156856537], [10998.0, 0.6054651141166687], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: the capital of brazil is rio de janeiro,"[[10747.0, 0.7261247038841248], [10998.0, 0.27387532591819763], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Samajwadi Party may patch up with Trinamool Congress: SP sources affirm that party chief Mulayam Singh Yadav is likely to patch up wi... ,"[[2841.0, 0.005152118857949972], [7163.0, 0.8810031414031982], [1465.0, 0.11384471505880356], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: when sandy hit nj was it a hurricane,"[[10747.0, 0.7168436646461487], [10998.0, 0.2831563651561737], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Red Sox have a runner at 3rd with 2 out with the game still tied at 1-1. ,"[[2841.0, 0.006853558588773012], [7163.0, 0.9639955163002014], [1465.0, 0.029150959104299545], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: mississippi was the first state to secede from the union,"[[10747.0, 0.4892468750476837], [10998.0, 0.5107530951499939], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: I hate that this will be the 3rd year FIFA has legends and PS4 users STILL can't play with them. When is this changing @user ,"[[2841.0, 0.9225536584854126], [7163.0, 0.07100383937358856], [1465.0, 0.00644240016117692], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: did germany qualify for the 2018 world cup,"[[10747.0, 0.19276438653469086], [10998.0, 0.807235598564148], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is hela odin's daughter in the comics,"[[10747.0, 0.5288397669792175], [10998.0, 0.47116023302078247], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: @user @user May I just point out that even though DT's tweet was horrendous, it was after Charlie Hebdo on January 7th"" ","[[2841.0, 0.7756859064102173], [7163.0, 0.20834136009216309], [1465.0, 0.015972677618265152], [10998.0, 0.0], [10747.0, 0.0]]"
"what sentiment the following sentence has: @user Its wide open at the Open Championship, should be a cracker tomorrow, good luck to amateur Paul Dunne who started at 1,500/1"" ","[[2841.0, 0.0018486708868294954], [7163.0, 0.0315789133310318], [1465.0, 0.9665723443031311], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is kuwait currency the highest in the world,"[[10747.0, 0.7767049670219421], [10998.0, 0.22329506278038025], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: @user @user @user No he not Kendrick is the best rapper in mainstream right now Black Friday freestyles ex. ,"[[2841.0, 0.026394980028271675], [7163.0, 0.41013574600219727], [1465.0, 0.5634692311286926], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is a border crossing card a travel document,"[[10747.0, 0.6012285947799683], [10998.0, 0.3987714648246765], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
"what sentiment the following sentence has: ""CBB final, Celebrity Juice, Hollyoaks and Hollyoaks Later tonight, woo!"" ","[[2841.0, 0.002597397891804576], [7163.0, 0.18168587982654572], [1465.0, 0.8157167434692383], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: can two double bonds be next to each other,"[[10747.0, 0.1428930014371872], [10998.0, 0.8571069836616516], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is season 14 last season of grey's anatomy,"[[10747.0, 0.9047742486000061], [10998.0, 0.09522577375173569], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: has arkansas lost a game in the cws,"[[10747.0, 0.5132303833961487], [10998.0, 0.48676958680152893], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does the a train go to howard beach,"[[10747.0, 0.615307092666626], [10998.0, 0.384692907333374], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is rick deckard an android in the book,"[[10747.0, 0.7823549509048462], [10998.0, 0.21764500439167023], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: did raheem sterling go to rainhill high school,"[[10747.0, 0.41584089398384094], [10998.0, 0.5841591358184814], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are there lymph nodes next to the thyroid,"[[10747.0, 0.1980031430721283], [10998.0, 0.8019968271255493], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is demera sugar the same as brown sugar,"[[10747.0, 0.890362560749054], [10998.0, 0.10963742434978485], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can you buy alcohol in sc on sunday,"[[10747.0, 0.20992101728916168], [10998.0, 0.7900789380073547], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the medal of honor the highest honor,"[[10747.0, 0.8393575549125671], [10998.0, 0.16064248979091644], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Wilt Chamberlain dropped 100 PT\u2019s with NO THREES ! C\u2019mon son ,"[[2841.0, 0.42300477623939514], [7163.0, 0.539958119392395], [1465.0, 0.03703713044524193], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is slipping through my fingers an abba song,"[[10747.0, 0.6130517721176147], [10998.0, 0.38694822788238525], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does everyone die in the final destination movies,"[[10747.0, 0.7882030010223389], [10998.0, 0.21179698407649994], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is richard maggie's dad on grey's anatomy,"[[10747.0, 0.4526556432247162], [10998.0, 0.5473443865776062], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: has canada ever had a woman prime minister,"[[10747.0, 0.3262900412082672], [10998.0, 0.6737099885940552], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Correction @user Marching Band is cancelled tomorrow\u002c why in the world wld we think they had common sense to cancel school so early duh! ,"[[2841.0, 0.9226176142692566], [7163.0, 0.07284130901098251], [1465.0, 0.004541159141808748], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is dim sum the same as yum cha,"[[10747.0, 0.9438119530677795], [10998.0, 0.056188080459833145], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the law hill in dundee a volcano,"[[10747.0, 0.8851549625396729], [10998.0, 0.11484511941671371], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: Carly Fiorina seems to think that 12 year old girls shouldn't be given the HPV vaccine. She may think it's only for girls. Michael Douglas! ,"[[2841.0, 0.6898741126060486], [7163.0, 0.29478004574775696], [1465.0, 0.015345795080065727], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is there a terminal velocity in a vacuum,"[[10747.0, 0.5035312175750732], [10998.0, 0.49646878242492676], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is hocus pocus based on a true story,"[[10747.0, 0.8951886892318726], [10998.0, 0.10481131821870804], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the movie no way out based on a true story,"[[10747.0, 0.6040651202201843], [10998.0, 0.3959348797798157], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is the great barrier reef a single organism,"[[10747.0, 0.854578971862793], [10998.0, 0.14542096853256226], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is als the same as lou gehrigs disease,"[[10747.0, 0.8089256882667542], [10998.0, 0.19107425212860107], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: were the himalayas formed at a convergent boundary,"[[10747.0, 0.43043336272239685], [10998.0, 0.5695666074752808], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: @user @user my memory  doesnt have more space. So i cant download it :( but i'll try to download it tomorrow from iPad ,"[[2841.0, 0.8392639756202698], [7163.0, 0.15149527788162231], [1465.0, 0.00924078281968832], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: are the oscars the same as golden globes,"[[10747.0, 0.9348627924919128], [10998.0, 0.06513721495866776], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can a us citizen hold a foreign title,"[[10747.0, 0.19857417047023773], [10998.0, 0.8014258742332458], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is it illegal to break an eagle egg,"[[10747.0, 0.5219162106513977], [10998.0, 0.4780838191509247], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: can dish detergent be used as a surfactant,"[[10747.0, 0.15420933067798615], [10998.0, 0.845790684223175], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: will thete be a season 5 of the affair,"[[10747.0, 0.8496218323707581], [10998.0, 0.15037818253040314], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is season 13 the last season of grey's anatomy,"[[10747.0, 0.9324719309806824], [10998.0, 0.06752803921699524], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is thousand island dressing the same as french dressing,"[[10747.0, 0.9408590197563171], [10998.0, 0.059140972793102264], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is ally bank and ally financial the same,"[[10747.0, 0.804307758808136], [10998.0, 0.1956923007965088], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is credit hours the same as semester hours,"[[10747.0, 0.8625174164772034], [10998.0, 0.13748255372047424], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: was george lopez in shark boy and lava girl,"[[10747.0, 0.4919603168964386], [10998.0, 0.5080397129058838], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does north korea have a seat at the un,"[[10747.0, 0.7006711363792419], [10998.0, 0.29932886362075806], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is bank of nova scotia same as scotiabank,"[[10747.0, 0.7852456569671631], [10998.0, 0.2147543877363205], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does finals mvp have to be from winning team,"[[10747.0, 0.6229803562164307], [10998.0, 0.37701964378356934], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you need a permit to conceal carry in nevada,"[[10747.0, 0.45281893014907837], [10998.0, 0.5471810102462769], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: are there blue whales in the atlantic ocean,"[[10747.0, 0.2957025468349457], [10998.0, 0.7042974233627319], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: do you have to pay tax on bet winnings australia,"[[10747.0, 0.501318097114563], [10998.0, 0.498681902885437], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
what sentiment the following sentence has: @user dustin johnson is a thursday fri player when the weekend comes and he has to handle the pressure he folds up like a lawnchair ,"[[2841.0, 0.13524669408798218], [7163.0, 0.730024516582489], [1465.0, 0.13472875952720642], [10998.0, 0.0], [10747.0, 0.0]]"
Answer yes or no: is there a laugh track in how i met your mother,"[[10747.0, 0.404009073972702], [10998.0, 0.5959908962249756], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is st augustine on the east coast of florida,"[[10747.0, 0.3953668773174286], [10998.0, 0.6046331524848938], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: is there a rainy season in south carolina,"[[10747.0, 0.30947574973106384], [10998.0, 0.6905242800712585], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
Answer yes or no: does a female blackbird have a yellow beak,"[[10747.0, 0.3949633836746216], [10998.0, 0.6050366163253784], [2841.0, 0.0], [7163.0, 0.0], [1465.0, 0.0]]"
